genome	name1	name2	coverage_overlap	compared_bases_count	consensus_SNPs	population_SNPs	popANI	conANI	percent_compared
bin208.fa	BL150415.clean.bam	SO111206.clean.bam	0.6996082168330443	262719	1573	23	0.9999124539907658	0.9940126142380262	0.5997602958633915
bin208.fa	BL150415.clean.bam	SO130923.clean.bam	0.8127990576065537	336100	1639	9	0.9999732222552812	0.9951234751562035	0.7672815268012053
bin208.fa	BL150415.clean.bam	SO140113.clean.bam	0.6952178026470422	259432	1418	20	0.9999229085078171	0.9945342132042307	0.5922564149392749
bin208.fa	BL150415.clean.bam	SO140324.clean.bam	0.7891533643823596	311754	1587	10	0.9999679234268045	0.994909447833869	0.7117021276595744
bin208.fa	BL150415.clean.bam	SO140519.clean.bam	0.7619095125630323	297510	1610	16	0.9999462202951162	0.9945884171960606	0.6791845493562232
bin208.fa	BL150415.clean.bam	SO150309.clean.bam	0.6000831636793399	208665	1373	20	0.9999041525890782	0.9934200752402176	0.4763606063373208
bin208.fa	BL150415.clean.bam	SO150413.clean.bam	0.7561160157812703	287152	1529	6	0.9999791051429209	0.9946752939209896	0.6555383070039266
bin208.fa	BL150415.clean.bam	SO150608.clean.bam	0.5765984357163756	199838	1432	21	0.9998949148810536	0.9928341956985158	0.45620947858643046
bin208.fa	BL150415.clean.bam	SO150803.clean.bam	0.8110209403521572	326213	1905	11	0.9999662797006864	0.9941602572552289	0.7447105287188385
bin208.fa	BL150415.clean.bam	SO150831.clean.bam	0.6896314900451296	246355	1740	39	0.9998416918674271	0.9929370217775162	0.5624029768970871
bin208.fa	BL150415.clean.bam	SO151005.clean.bam	0.6248862156626577	212927	1711	43	0.999798052853795	0.9919643821591437	0.4860903113870879
bin208.fa	BL150512.clean.bam	BL150609.clean.bam	0.8486234509063656	349778	1764	10	0.9999714104374775	0.9949568011710285	0.7985069856634097
bin208.fa	BL150512.clean.bam	BL150707.clean.bam	0.8481612605778653	350911	1822	14	0.9999601038439946	0.9948078002684442	0.8010935074422427
bin208.fa	BL150512.clean.bam	BL150916.clean.bam	0.7499857417342013	280454	2006	24	0.9999144244688969	0.9928473118586292	0.6402474659848416
bin208.fa	BL150512.clean.bam	BL151006.clean.bam	0.625708583046341	215453	1729	32	0.999851475727885	0.9919750479222846	0.4918569080449274
bin208.fa	BL150512.clean.bam	BL151215.clean.bam	0.6625605782200956	231287	1964	56	0.9997578765775854	0.9915083856853174	0.5280042918454936
bin208.fa	BL150512.clean.bam	SO090323.clean.bam	0.5986966926036678	207149	2239	68	0.9996717338727197	0.9891913550149892	0.47289973518400147
bin208.fa	BL150512.clean.bam	SO090518.clean.bam	0.7745122186023584	307806	2625	47	0.9998473064202777	0.9914719011325315	0.7026892521230937
bin208.fa	BL150512.clean.bam	SO090617.clean.bam	0.7071756400412657	264175	2738	54	0.999795590044478	0.98963565818113	0.603084193224363
bin208.fa	BL150512.clean.bam	SO090727.clean.bam	0.6711689676539665	244865	2851	113	0.9995385212259816	0.9883568496926878	0.559001461053785
bin208.fa	BL150512.clean.bam	SO090824.clean.bam	0.7246594768390855	277561	3416	80	0.999711775069264	0.987692795457575	0.6336430462971419
bin208.fa	BL150512.clean.bam	SO090909.clean.bam	0.840621213809906	349659	3262	24	0.9999313616981116	0.9906709108016668	0.7982353209752534
bin208.fa	BL150512.clean.bam	SO091216.clean.bam	0.7289792883198956	277733	2285	44	0.9998415744618032	0.9917726737550093	0.634035704501872
bin208.fa	BL150512.clean.bam	SO100215.clean.bam	0.6479420858655415	236983	1990	49	0.9997932341138394	0.9916027731947017	0.5410076705323714
bin208.fa	BL150512.clean.bam	SO100315.clean.bam	0.8367003106857988	347332	2199	28	0.9999193854870844	0.9936688816463787	0.7929230207287006
bin208.fa	BL150512.clean.bam	SO100426.clean.bam	0.8278569211193507	338994	2225	37	0.9998908535254312	0.9934364620022773	0.7738882293854442
bin208.fa	BL150512.clean.bam	SO100526.clean.bam	0.8251223759419466	338460	2020	37	0.9998906813212788	0.9940317910535957	0.7726691626335495
bin208.fa	BL150512.clean.bam	SO100607.clean.bam	0.8391923414944713	345972	2023	31	0.9999103973731979	0.9941527059993295	0.7898182814354854
bin208.fa	BL150512.clean.bam	SO100705.clean.bam	0.8397914609323561	345737	2116	40	0.9998843051221015	0.9938797409591684	0.7892818007487901
bin208.fa	BL150512.clean.bam	SO100802.clean.bam	0.6249606856695725	228065	1846	55	0.9997588406813847	0.9919058163242935	0.5206487991964204
bin208.fa	BL150512.clean.bam	SO100913.clean.bam	0.8405575893617172	347033	2067	38	0.9998905003270583	0.994043794106036	0.792240434663501
bin208.fa	BL150512.clean.bam	SO101027.clean.bam	0.6809532030862501	255303	1770	43	0.9998315726803053	0.9930670614916394	0.5828303351292119
bin208.fa	BL150512.clean.bam	SO101115.clean.bam	0.8048316608059795	323295	2021	34	0.9998948328925594	0.9937487434077236	0.7380490366176605
bin208.fa	BL150512.clean.bam	SO101206.clean.bam	0.8135930304779075	328655	1947	23	0.9999300177998205	0.9940758546195859	0.7502853620673912
bin208.fa	BL150512.clean.bam	SO110117.clean.bam	0.8458630165264706	349315	1905	20	0.9999427450868128	0.9945464695189156	0.7974500045657931
bin208.fa	BL150512.clean.bam	SO110207.clean.bam	0.736598245297621	289272	1722	19	0.999934317873835	0.9940471251970464	0.6603780476668797
bin208.fa	BL150512.clean.bam	SO110309.clean.bam	0.8429162962771749	349850	1900	25	0.9999285408032014	0.9945691010433043	0.798671354214227
bin208.fa	BL150512.clean.bam	SO110426.clean.bam	0.8449077824035216	354133	1883	20	0.9999435240432267	0.9946827886697935	0.8084490000913158
bin208.fa	BL150512.clean.bam	SO110523.clean.bam	0.8454205614531147	353432	2096	17	0.9999519002240884	0.9940695805699541	0.8068486896173865
bin208.fa	BL150512.clean.bam	SO110607.clean.bam	0.8468546758674346	354193	2023	13	0.9999632968466344	0.9942884246724244	0.8085859738836636
bin208.fa	BL150512.clean.bam	SO110711.clean.bam	0.8421725206586012	344988	1998	23	0.9999333310144121	0.9942084942084942	0.7875719112409826
bin208.fa	BL150512.clean.bam	SO110727.clean.bam	0.8058878888447367	319451	1873	32	0.9998998281426572	0.994136815974907	0.7292735823212492
bin208.fa	BL150512.clean.bam	SO110912.clean.bam	0.8484154738478733	351733	2005	24	0.9999317664251008	0.9942996534303008	0.8029700483974066
bin208.fa	BL150512.clean.bam	SO111011.clean.bam	0.8453251990450709	353484	1911	6	0.9999830261058492	0.9945938147129715	0.8069674002374212
bin208.fa	BL150512.clean.bam	SO111123.clean.bam	0.573593797379775	204065	1541	27	0.9998676892166711	0.9924484845514909	0.4658592822573281
bin208.fa	BL150512.clean.bam	SO111206.clean.bam	0.7072577948489425	271462	1728	27	0.9999005385652504	0.9936344681760246	0.6197196603049949
bin208.fa	BL150512.clean.bam	SO130923.clean.bam	0.847595684020367	351469	1737	18	0.9999487863794531	0.9950578856172237	0.8023673637110766
bin208.fa	BL150512.clean.bam	SO140113.clean.bam	0.7003063060207465	267181	1617	20	0.9999251443777813	0.9939479229436224	0.6099465802209844
bin208.fa	BL150512.clean.bam	SO140324.clean.bam	0.8125238018869375	324142	1765	12	0.9999629791881336	0.9945548555879831	0.7399826499863026
bin208.fa	BL150512.clean.bam	SO140519.clean.bam	0.7821233844692617	309340	1754	32	0.9998965539535786	0.9943298635805263	0.7061912154141174
bin208.fa	BL150512.clean.bam	SO150309.clean.bam	0.5954050530178986	213435	1555	21	0.9999016093892754	0.992714409539204	0.4872500228289654
bin208.fa	BL150512.clean.bam	SO150413.clean.bam	0.768649458961797	296998	1790	16	0.9999461275833508	0.9939730233873629	0.6780157063281892
bin208.fa	BL150512.clean.bam	SO150608.clean.bam	0.5746613321313268	205713	1448	19	0.9999076383116283	0.9929610671177806	0.46962149575381246
bin208.fa	BL150512.clean.bam	SO150803.clean.bam	0.8451887325919749	341692	1861	12	0.9999648806527516	0.9945535745642274	0.7800474842480138
bin208.fa	BL150512.clean.bam	SO150831.clean.bam	0.694517514064052	253441	1874	24	0.999905303403948	0.9926057741249442	0.578579581773354
bin208.fa	BL150512.clean.bam	SO151005.clean.bam	0.6219184139609409	217493	1743	28	0.999871260224467	0.9919859489730704	0.49651401698475023
bin208.fa	BL150609.clean.bam	BL150707.clean.bam	0.9616917280185285	404395	1721	3	0.9999925815106517	0.9957442599438667	0.92319194594101
bin208.fa	BL150609.clean.bam	BL150916.clean.bam	0.7681620404671741	308360	1940	10	0.9999675703722921	0.9937086522246724	0.7039539768057712
bin208.fa	BL150609.clean.bam	BL151006.clean.bam	0.6077683638977409	229160	1696	10	0.9999563623669052	0.9925990574271252	0.5231485709067665
bin208.fa	BL150609.clean.bam	BL151215.clean.bam	0.6455829449023227	246122	2064	31	0.9998740462047278	0.9916139150502596	0.56187106200347
bin208.fa	BL150609.clean.bam	SO090323.clean.bam	0.5749367437569116	218879	2339	58	0.9997350134092352	0.9893137304172626	0.4996781115879828
bin208.fa	BL150609.clean.bam	SO090518.clean.bam	0.8265699886815688	345454	2763	30	0.9999131577576175	0.9920018294765729	0.7886357410282167
bin208.fa	BL150609.clean.bam	SO090617.clean.bam	0.7274287320372986	291673	2729	47	0.9998388606418832	0.9906436317382823	0.665859282257328
bin208.fa	BL150609.clean.bam	SO090727.clean.bam	0.6732098499694307	264000	3035	93	0.9996477272727273	0.9885037878787879	0.6026846863300155
bin208.fa	BL150609.clean.bam	SO090824.clean.bam	0.7559495010429772	306714	3561	68	0.9997782950892362	0.9883898354819147	0.7001963291023651
bin208.fa	BL150609.clean.bam	SO090909.clean.bam	0.9560854799124534	401928	3323	16	0.9999601918751617	0.9917323500726498	0.9175600401789791
bin208.fa	BL150609.clean.bam	SO091216.clean.bam	0.7458748456095988	305027	2411	28	0.9999082048474397	0.9920957816849	0.6963450826408547
bin208.fa	BL150609.clean.bam	SO100215.clean.bam	0.6413923153145937	254850	2044	30	0.999882283696292	0.9919795958406906	0.5817961829969865
bin208.fa	BL150609.clean.bam	SO100315.clean.bam	0.9423733849607626	397435	2235	19	0.9999521934404368	0.9943764389145395	0.9073029860286732
bin208.fa	BL150609.clean.bam	SO100426.clean.bam	0.9212147654116857	384980	2099	30	0.9999220738739675	0.994547768715258	0.8788695096338234
bin208.fa	BL150609.clean.bam	SO100526.clean.bam	0.9221071870808053	384972	1871	20	0.999948048169737	0.9951399062788983	0.8788512464615104
bin208.fa	BL150609.clean.bam	SO100607.clean.bam	0.9547639816560993	396168	1747	23	0.999941943821813	0.9955902546394458	0.9044105561135969
bin208.fa	BL150609.clean.bam	SO100705.clean.bam	0.9501752494489281	394813	1858	26	0.9999341460387576	0.9952939746158308	0.9013172313030774
bin208.fa	BL150609.clean.bam	SO100802.clean.bam	0.6256362907699604	247666	1711	37	0.9998506052506198	0.9930915022651474	0.5653958542598849
bin208.fa	BL150609.clean.bam	SO100913.clean.bam	0.9498713174803928	396422	1937	15	0.9999621615349299	0.9951137928772873	0.9049904118345357
bin208.fa	BL150609.clean.bam	SO101027.clean.bam	0.698564928906785	281075	1767	21	0.9999252868451481	0.9937134216846037	0.6416651447356406
bin208.fa	BL150609.clean.bam	SO101115.clean.bam	0.8804499961206596	365605	2009	24	0.9999343553835424	0.994504998564024	0.834638389188202
bin208.fa	BL150609.clean.bam	SO101206.clean.bam	0.8969696894912585	371404	1865	10	0.999973075141894	0.9949785139632314	0.8478769062186102
bin208.fa	BL150609.clean.bam	SO110117.clean.bam	0.9581870549506109	399608	1741	15	0.9999624632139497	0.9956432303657584	0.9122637202082001
bin208.fa	BL150609.clean.bam	SO110207.clean.bam	0.7983972589731365	326194	1643	12	0.999963212076249	0.9949631201064397	0.744667153684595
bin208.fa	BL150609.clean.bam	SO110309.clean.bam	0.9587722329823992	400414	1741	11	0.9999725284330717	0.9956520001798139	0.914103734818738
bin208.fa	BL150609.clean.bam	SO110426.clean.bam	0.9649313399073524	408065	1651	15	0.999963241150307	0.9959540759437835	0.9315701762396128
bin208.fa	BL150609.clean.bam	SO110523.clean.bam	0.9671824439680765	407594	1730	17	0.9999582918296147	0.9957555803078554	0.9304949319696831
bin208.fa	BL150609.clean.bam	SO110607.clean.bam	0.9675997776699065	409024	1623	5	0.9999877757784384	0.996032017681114	0.9337594740206374
bin208.fa	BL150609.clean.bam	SO110711.clean.bam	0.9566774482312482	396688	1679	18	0.9999546242891139	0.9957674545234542	0.9055976623139439
bin208.fa	BL150609.clean.bam	SO110727.clean.bam	0.8863423664523219	361812	1593	15	0.9999585420052403	0.9955971609565188	0.8259793626152863
bin208.fa	BL150609.clean.bam	SO110912.clean.bam	0.9658993098867781	404658	1572	13	0.9999678741060353	0.9961152380528743	0.9237923477308009
bin208.fa	BL150609.clean.bam	SO111011.clean.bam	0.9651160602534337	406576	1604	10	0.9999754043524458	0.9960548581323049	0.92817094329285
bin208.fa	BL150609.clean.bam	SO111123.clean.bam	0.5621757819113373	219106	1443	17	0.9999224119832409	0.9934141465774556	0.5001963291023651
bin208.fa	BL150609.clean.bam	SO111206.clean.bam	0.7403694324768899	301251	1648	8	0.999973444071555	0.9945294787403195	0.6877248653091041
bin208.fa	BL150609.clean.bam	SO130923.clean.bam	0.9667541101416312	403149	1482	16	0.9999603124403136	0.9963239397840501	0.9203474568532554
bin208.fa	BL150609.clean.bam	SO140113.clean.bam	0.7347800712434723	296559	1501	9	0.9999696519073776	0.9949386125526455	0.6770135147475116
bin208.fa	BL150609.clean.bam	SO140324.clean.bam	0.8954767722748124	366343	1602	7	0.999980892223954	0.9956270489677707	0.836323166834079
bin208.fa	BL150609.clean.bam	SO140519.clean.bam	0.862342961569578	350814	1435	5	0.9999857474331127	0.995909513303346	0.8008720664779472
bin208.fa	BL150609.clean.bam	SO150309.clean.bam	0.5848587485318112	229786	1590	15	0.9999347218716544	0.9930805183953766	0.5245776641402612
bin208.fa	BL150609.clean.bam	SO150413.clean.bam	0.8072206679519184	329468	1714	5	0.9999848240193281	0.9947976738256826	0.7521413569537029
bin208.fa	BL150609.clean.bam	SO150608.clean.bam	0.5633749172958249	221584	1341	3	0.999986461116326	0.9939481189977616	0.5058533467263263
bin208.fa	BL150609.clean.bam	SO150803.clean.bam	0.9373690784854419	389381	1703	3	0.999992295463826	0.9956263916318464	0.8889165373025294
bin208.fa	BL150609.clean.bam	SO150831.clean.bam	0.6961033486786734	275512	1835	6	0.9999782223641801	0.9933396730450942	0.6289653912884668
bin208.fa	BL150609.clean.bam	SO151005.clean.bam	0.6081654235315958	232457	1710	8	0.9999655850329309	0.9926438007889631	0.5306752807962744
bin208.fa	BL150707.clean.bam	BL150916.clean.bam	0.7682215906744634	308369	1896	7	0.999977299923144	0.9938515220401531	0.7039745228746234
bin208.fa	BL150707.clean.bam	BL151006.clean.bam	0.6040642857508415	228260	1696	6	0.9999737141855779	0.9925698764566722	0.5210939640215505
bin208.fa	BL150707.clean.bam	BL151215.clean.bam	0.6419782848791923	245583	1881	21	0.999914489195099	0.9923406750467255	0.5606405807688796
bin208.fa	BL150707.clean.bam	SO090323.clean.bam	0.5795661693622297	221068	2130	47	0.9997873957334394	0.9903649555792787	0.5046753721121359
bin208.fa	BL150707.clean.bam	SO090518.clean.bam	0.8280884509696083	348071	2504	22	0.9999367945045695	0.9928060654291797	0.7946100812711168
bin208.fa	BL150707.clean.bam	SO090617.clean.bam	0.7284009165671897	293371	2613	32	0.999890923097375	0.991093189170027	0.6697356405807688
bin208.fa	BL150707.clean.bam	SO090727.clean.bam	0.6746957949289496	265955	2814	66	0.999751837716907	0.9894192626572165	0.6071477490640124
bin208.fa	BL150707.clean.bam	SO090824.clean.bam	0.7578452438058754	309706	3349	54	0.9998256410918742	0.9891865188275332	0.7070267555474385
bin208.fa	BL150707.clean.bam	SO090909.clean.bam	0.9616278664266469	405659	3088	10	0.9999753487535097	0.9923876950838019	0.9260775271664689
bin208.fa	BL150707.clean.bam	SO091216.clean.bam	0.7463935833741028	306957	2193	22	0.9999283287235672	0.9928556768537613	0.7007510729613734
bin208.fa	BL150707.clean.bam	SO100215.clean.bam	0.6435040115029194	257352	1906	33	0.9998717709596195	0.9925938014859026	0.5875079901378869
bin208.fa	BL150707.clean.bam	SO100315.clean.bam	0.947538186501741	401765	2151	25	0.9999377745697111	0.9946461239779473	0.9171879280431011
bin208.fa	BL150707.clean.bam	SO100426.clean.bam	0.9248675962541416	387955	2126	26	0.999932981918006	0.9945199829877176	0.8856611268377317
bin208.fa	BL150707.clean.bam	SO100526.clean.bam	0.925528722959255	388365	1956	21	0.9999459271561546	0.9949635008304044	0.8865971144187745
bin208.fa	BL150707.clean.bam	SO100607.clean.bam	0.9586915054952497	398788	2054	23	0.9999423252454939	0.9948493936627982	0.9103917450461145
bin208.fa	BL150707.clean.bam	SO100705.clean.bam	0.9552326921121383	397695	2097	20	0.9999497102050566	0.9947271150001886	0.9078965391288467
bin208.fa	BL150707.clean.bam	SO100802.clean.bam	0.6260520516297751	248615	1817	26	0.9998954206302918	0.9926915109707781	0.5675623230755182
bin208.fa	BL150707.clean.bam	SO100913.clean.bam	0.9546958953618633	399843	1979	16	0.9999599842938354	0.9950505573437575	0.9128002008948954
bin208.fa	BL150707.clean.bam	SO101027.clean.bam	0.6991164085214048	282286	1748	13	0.999953947415033	0.9938076985752039	0.6444297324445256
bin208.fa	BL150707.clean.bam	SO101115.clean.bam	0.8843721282338963	367934	1995	22	0.9999402066675002	0.9945778318937636	0.8399552552278331
bin208.fa	BL150707.clean.bam	SO101206.clean.bam	0.9008523859360212	374221	1968	13	0.9999652611692021	0.9947410754607572	0.8543078257693362
bin208.fa	BL150707.clean.bam	SO110117.clean.bam	0.963921626555678	403225	1917	20	0.9999503999007998	0.9952458304916609	0.9205209569902292
bin208.fa	BL150707.clean.bam	SO110207.clean.bam	0.7971577695459772	327249	1798	5	0.999984721114503	0.9945057127752873	0.7470756095333759
bin208.fa	BL150707.clean.bam	SO110309.clean.bam	0.9637392096871507	403923	1985	19	0.9999529613317389	0.9950856970264135	0.9221144187745411
bin208.fa	BL150707.clean.bam	SO110426.clean.bam	0.9702082101326104	412096	1962	16	0.9999611740953565	0.9952389734430812	0.9407725321888412
bin208.fa	BL150707.clean.bam	SO110523.clean.bam	0.9726489231810342	410645	2242	18	0.9999561665185257	0.9945402963630386	0.9374600493105653
bin208.fa	BL150707.clean.bam	SO110607.clean.bam	0.972570093046225	411730	2164	12	0.9999708546863235	0.9947441284336823	0.9399369920555201
bin208.fa	BL150707.clean.bam	SO110711.clean.bam	0.9593354788040691	398470	2148	14	0.999964865610962	0.9946093808818731	0.9096657839466715
bin208.fa	BL150707.clean.bam	SO110727.clean.bam	0.8878309396330224	363010	1946	14	0.9999614335693232	0.9946392661359191	0.8287142726691626
bin208.fa	BL150707.clean.bam	SO110912.clean.bam	0.9710473061404351	406811	2097	13	0.9999680441286003	0.9948452721288265	0.9287074239795452
bin208.fa	BL150707.clean.bam	SO111011.clean.bam	0.9711051219560581	409641	1981	11	0.9999731472191504	0.9951640582851814	0.9351680211852799
bin208.fa	BL150707.clean.bam	SO111123.clean.bam	0.5603066765255049	219580	1493	10	0.9999544585117042	0.9932006557974314	0.5012784220619122
bin208.fa	BL150707.clean.bam	SO111206.clean.bam	0.7421788486854346	302782	1766	8	0.9999735783501	0.9941674207845909	0.6912199799105104
bin208.fa	BL150707.clean.bam	SO130923.clean.bam	0.9729304780966429	406758	1686	8	0.9999803322860276	0.9958550292803092	0.9285864304629714
bin208.fa	BL150707.clean.bam	SO140113.clean.bam	0.7357683754806088	298174	1649	7	0.9999765237747087	0.9944696720706702	0.6807003926582047
bin208.fa	BL150707.clean.bam	SO140324.clean.bam	0.8983944593239112	368727	1764	5	0.9999864398321794	0.9952159727928793	0.8417655921833622
bin208.fa	BL150707.clean.bam	SO140519.clean.bam	0.8645264393376276	352736	1767	2	0.999994330037195	0.9949905878617437	0.8052597936261529
bin208.fa	BL150707.clean.bam	SO150309.clean.bam	0.5818870556285122	230049	1532	8	0.9999652247999339	0.993340549187347	0.525178065930052
bin208.fa	BL150707.clean.bam	SO150413.clean.bam	0.8077096932999195	330941	1773	4	0.9999879132534198	0.9946425495783237	0.7555040635558397
bin208.fa	BL150707.clean.bam	SO150608.clean.bam	0.560016079544957	221333	1503	5	0.9999774096045325	0.9932093271224806	0.5052803396950051
bin208.fa	BL150707.clean.bam	SO150803.clean.bam	0.9390566117990659	390685	1746	3	0.9999923211794668	0.9955309264496973	0.8918934343895535
bin208.fa	BL150707.clean.bam	SO150831.clean.bam	0.6939093181079473	275887	1797	8	0.9999710026206382	0.9934864636608467	0.6298214774906401
bin208.fa	BL150707.clean.bam	SO151005.clean.bam	0.6014817229523625	231315	1739	16	0.999930830253118	0.9924821131357673	0.5280682129485892
bin208.fa	BL150916.clean.bam	BL151006.clean.bam	0.6514445103478704	206121	1676	19	0.9999078211341882	0.991868853731546	0.470552917541777
bin208.fa	BL150916.clean.bam	BL151215.clean.bam	0.6875574885463647	221381	1877	30	0.9998644870155975	0.9915214042758864	0.5053899187288832
bin208.fa	BL150916.clean.bam	SO090323.clean.bam	0.6282123979898074	198193	2172	74	0.9996266265710696	0.9890409853022054	0.4524541137795635
bin208.fa	BL150916.clean.bam	SO090518.clean.bam	0.7396780824193655	276719	2561	41	0.9998518352552589	0.990745124115077	0.6317208474111953
bin208.fa	BL150916.clean.bam	SO090617.clean.bam	0.7002588643846013	242108	2693	63	0.9997397855502503	0.9888768648702232	0.5527075152954068
bin208.fa	BL150916.clean.bam	SO090727.clean.bam	0.6883889826144598	230572	2758	59	0.9997441146366428	0.9880384435230644	0.5263720208200164
bin208.fa	BL150916.clean.bam	SO090824.clean.bam	0.710784309314116	254403	3147	63	0.9997523614108325	0.9876298628553909	0.580775728243996
bin208.fa	BL150916.clean.bam	SO090909.clean.bam	0.758797187545469	307930	3051	23	0.9999253076998019	0.9900919040041568	0.7029723312939458
bin208.fa	BL150916.clean.bam	SO091216.clean.bam	0.7129352477676995	253600	2289	35	0.9998619873817035	0.990973974763407	0.5789425623230755
bin208.fa	BL150916.clean.bam	SO100215.clean.bam	0.6526589038362501	219598	2068	49	0.9997768649987705	0.9905827921930073	0.5013195141996165
bin208.fa	BL150916.clean.bam	SO100315.clean.bam	0.7612284118823491	305844	2375	18	0.9999411464668262	0.9922346032617936	0.698210209113323
bin208.fa	BL150916.clean.bam	SO100426.clean.bam	0.7575816570256481	299430	2393	40	0.9998664128510837	0.9920081488160839	0.6835677107113506
bin208.fa	BL150916.clean.bam	SO100526.clean.bam	0.7517099475479334	298568	2238	40	0.99986602716969	0.9925042201441547	0.6815998538946215
bin208.fa	BL150916.clean.bam	SO100607.clean.bam	0.7546401068599117	303840	2390	45	0.9998518957345972	0.9921340179041601	0.6936352844489088
bin208.fa	BL150916.clean.bam	SO100705.clean.bam	0.7568094156673032	303758	2340	36	0.9998814846028746	0.9922964991868527	0.6934480869327002
bin208.fa	BL150916.clean.bam	SO100802.clean.bam	0.6275595091193102	211181	1945	57	0.9997300893546295	0.9907898911360397	0.48210437402976897
bin208.fa	BL150916.clean.bam	SO100913.clean.bam	0.7586664499798599	305312	2201	27	0.9999115658735982	0.9927909810292422	0.6969957081545064
bin208.fa	BL150916.clean.bam	SO101027.clean.bam	0.6793285689999848	236895	1959	27	0.9998860254543152	0.9917305135186475	0.5408067756369281
bin208.fa	BL150916.clean.bam	SO101115.clean.bam	0.7473156500691985	288628	2223	36	0.9998752719763848	0.9922980445417631	0.6589078622956808
bin208.fa	BL150916.clean.bam	SO101206.clean.bam	0.7502159467067295	292016	2250	43	0.9998527477946414	0.9922949427428635	0.6666423157702492
bin208.fa	BL150916.clean.bam	SO110117.clean.bam	0.7633819818502269	306939	2264	45	0.9998533910646741	0.9926239415649364	0.7007099808236691
bin208.fa	BL150916.clean.bam	SO110207.clean.bam	0.695209922192009	260185	2073	51	0.9998039856256126	0.9920325921940158	0.593975436033239
bin208.fa	BL150916.clean.bam	SO110309.clean.bam	0.7601455693020244	306968	2327	39	0.999872950926481	0.9924194052800291	0.7007761848233038
bin208.fa	BL150916.clean.bam	SO110426.clean.bam	0.7607096421357742	309132	2359	17	0.9999450073107928	0.9923689556564833	0.7057163729339786
bin208.fa	BL150916.clean.bam	SO110523.clean.bam	0.7609478813052256	308863	2573	30	0.9999028695570528	0.9916694456765621	0.7051022737649529
bin208.fa	BL150916.clean.bam	SO110607.clean.bam	0.7615578127638452	309622	2526	26	0.999916026638934	0.9918416649979652	0.7068349922381517
bin208.fa	BL150916.clean.bam	SO110711.clean.bam	0.7587652267845337	303329	2453	46	0.9998483494819157	0.9919130712856338	0.6924687243174139
bin208.fa	BL150916.clean.bam	SO110727.clean.bam	0.740153899003017	284676	2273	52	0.9998173361997499	0.9920154842698365	0.6498858551730435
bin208.fa	BL150916.clean.bam	SO110912.clean.bam	0.762749398879417	309543	2319	43	0.9998610855357737	0.9925083106385866	0.7066546434115606
bin208.fa	BL150916.clean.bam	SO111011.clean.bam	0.7611185838437949	310581	2209	19	0.9999388243324607	0.9928875237055712	0.7090242900191763
bin208.fa	BL150916.clean.bam	SO111123.clean.bam	0.5878859631910848	191458	1661	31	0.9998380845929655	0.9913244680295418	0.43707880558853074
bin208.fa	BL150916.clean.bam	SO111206.clean.bam	0.6918113057595131	248811	1975	45	0.9998191398290268	0.992062248051734	0.5680097707971875
bin208.fa	BL150916.clean.bam	SO130923.clean.bam	0.7634207167107876	309395	2091	13	0.9999579825142617	0.9932416490247095	0.7063167747237695
bin208.fa	BL150916.clean.bam	SO140113.clean.bam	0.6826455480999133	244207	1904	39	0.9998402994181166	0.992203335694718	0.5574993151310382
bin208.fa	BL150916.clean.bam	SO140324.clean.bam	0.7483454936346448	288438	2099	25	0.9999133262607562	0.9927228728530915	0.6584741119532462
bin208.fa	BL150916.clean.bam	SO140519.clean.bam	0.7221011458766846	276261	2158	65	0.9997647152511574	0.9921885463384263	0.6306752807962743
bin208.fa	BL150916.clean.bam	SO150309.clean.bam	0.6112224624130357	200584	1674	34	0.9998304949547322	0.9916543692418139	0.4579125194046206
bin208.fa	BL150916.clean.bam	SO150413.clean.bam	0.7382456184489251	269797	1933	18	0.9999332831721628	0.9928353539883691	0.6159186375673454
bin208.fa	BL150916.clean.bam	SO150608.clean.bam	0.5931696094830289	194619	1606	20	0.9998972351106521	0.9917479793853632	0.444295041548717
bin208.fa	BL150916.clean.bam	SO150803.clean.bam	0.7702501512133025	302538	1925	11	0.9999636409310566	0.993637162934904	0.6906629531549631
bin208.fa	BL150916.clean.bam	SO150831.clean.bam	0.7023180179983021	237354	1818	13	0.9999452294884434	0.9923405546146262	0.5418546251483882
bin208.fa	BL150916.clean.bam	SO151005.clean.bam	0.6586072079527056	211113	1730	24	0.9998863168066391	0.9918053364785684	0.4819491370651082
bin208.fa	BL151006.clean.bam	BL151215.clean.bam	0.6734557870828161	187575	1567	24	0.9998720511795282	0.9916460082633614	0.4282143183270934
bin208.fa	BL151006.clean.bam	SO090323.clean.bam	0.630374165166992	169917	1841	62	0.9996351159683846	0.9891652983515481	0.38790293123915626
bin208.fa	BL151006.clean.bam	SO090518.clean.bam	0.6202442075241459	215201	2193	32	0.9998513018062184	0.9898095269074029	0.49128161811706694
bin208.fa	BL151006.clean.bam	SO090617.clean.bam	0.6146653102880868	193389	2299	60	0.9996897445045996	0.9881120436012389	0.4414870788055885
bin208.fa	BL151006.clean.bam	SO090727.clean.bam	0.6367008241447595	189591	2380	93	0.9995094703862525	0.9874466614976449	0.4328166377499772
bin208.fa	BL151006.clean.bam	SO090824.clean.bam	0.6090253084666633	200307	2710	63	0.9996854827839267	0.9864707673720838	0.4572801570632819
bin208.fa	BL151006.clean.bam	SO090909.clean.bam	0.5992369482947096	229050	2617	19	0.9999170486793276	0.9885745470421305	0.5228974522874623
